docID,word,startPos,endPos,label,bag,preWord,postWord
299,Vidor Rita Hayworth Rusty,89,113,0,4,Charles,Parker
299,Rita Hayworth Rusty Parker,95,120,0,4,Vidor,Charlie
299,Hayworth Rusty Parker Charlie,100,128,0,4,Rita,Chan
299,Rusty Parker Charlie Chan,109,133,0,4,Hayworth,Egypt
299,Parker Charlie Chan Egypt,115,139,0,4,Rusty,sang
299,Charlie Chan Egypt sang,122,144,0,4,Parker,danced
299,Chan Egypt sang danced,130,151,0,4,Charlie,Gene
299,Egypt sang danced Gene,135,156,0,4,Chan,Kelly
299,sang danced Gene Kelly,141,162,0,4,Egypt,Danny
299,danced Gene Kelly Danny,146,168,0,4,sang,McGuire
299,Gene Kelly Danny McGuire,153,176,0,4,danced,Anchors
299,Kelly Danny McGuire Anchors,158,184,0,4,Gene,Away
299,Danny McGuire Anchors Away,164,189,0,4,Kelly,Danny
299,McGuire Anchors Away Danny,170,195,0,4,Danny,McGuire
299,Anchors Away Danny McGuire,178,203,0,4,McGuire,owned
299,Away Danny McGuire owned,186,209,0,4,Anchors,night
299,Danny McGuire owned night,191,215,0,4,Away,club
299,McGuire owned night club,197,220,0,4,Danny,Brooklyn
299,owned night club Brooklyn,205,229,0,4,McGuire,NY
299,night club Brooklyn NY,211,232,0,4,owned,love
299,club Brooklyn NY love,217,237,0,4,night,Rusty
299,Brooklyn NY love Rusty,222,243,0,4,club,Parker
299,NY love Rusty Parker,231,250,0,4,Brooklyn,dancer
299,love Rusty Parker dancer,234,257,0,4,NY,club
299,Rusty Parker dancer club,239,262,0,4,love,along
299,Parker dancer club along,245,268,0,4,Rusty,Phil
299,dancer club along Phil,252,273,0,4,Parker,Silvers
299,club along Phil Silvers,259,281,0,4,dancer,GeniusConey
299,along Phil Silvers GeniusConey,264,293,0,4,club,Island
299,Phil Silvers GeniusConey Island,270,300,0,4,along,comedian
299,Silvers GeniusConey Island comedian,275,309,0,4,Phil,picture
299,GeniusConey Island comedian picture,283,317,0,4,Silvers,also
299,Island comedian picture also,295,322,0,4,GeniusConey,worked
299,comedian picture also worked,302,329,0,4,Island,dance
299,picture also worked dance,311,335,0,4,comedian,together
299,also worked dance together,319,344,0,4,picture,Danny
299,worked dance together Danny,324,350,0,4,also,Rusty
299,dance together Danny Rusty,331,356,0,4,worked,Otto
299,together Danny Rusty Otto,337,361,0,4,dance,Kruger
299,Danny Rusty Otto Kruger,346,368,0,4,together,John
299,Rusty Otto Kruger John,352,373,0,4,Danny,Coudair
299,Otto Kruger John Coudair,358,381,0,4,Rusty,Duel
299,Kruger John Coudair Duel,363,386,0,4,Otto,Sun
299,John Coudair Duel Sun,370,390,0,4,Kruger,played
299,Coudair Duel Sun played,375,397,0,4,John,role
299,Duel Sun played role,383,402,0,4,Coudair,promoter
299,Sun played role promoter,388,411,0,4,Duel,cover
299,played role promoter cover,392,417,0,4,Sun,girl
299,role promoter cover girl,399,422,0,4,played,magazine
299,promoter cover girl magazine,404,431,0,4,role,decided
299,cover girl magazine decided,413,439,0,4,promoter,Rusty
299,girl magazine decided Rusty,419,445,0,4,cover,Parker
299,magazine decided Rusty Parker,424,452,0,4,girl,going
299,decided Rusty Parker going,433,458,0,4,magazine,top
299,Rusty Parker going top,441,462,0,4,decided,model
299,Parker going top model,447,468,0,4,Rusty,Jerome
299,going top model Jerome,454,475,0,4,Parker,Kerns
299,top model Jerome Kerns,460,481,0,4,going,music
299,model Jerome Kerns music,464,487,0,4,top,heard
299,Jerome Kerns music heard,470,493,0,4,model,entire
299,Kerns music heard entire,477,500,0,4,Jerome,picture
299,music heard entire picture,483,508,0,4,Kerns,song
299,heard entire picture song,489,513,0,4,music,Long
299,entire picture song Long,495,518,0,4,heard,Ago
299,picture song Long Ago,502,522,0,4,entire,Far
299,song Long Ago Far,510,526,0,4,picture,Away
299,Long Ago Far Away,515,531,0,4,song,theme
299,Ago Far Away theme,520,537,0,4,Long,music
299,Far Away theme music,524,543,0,4,Ago,musical
299,Away theme music musical,528,551,0,4,Far,film
299,theme music musical film,533,556,0,4,Away,nominated
299,music musical film nominated,539,566,0,4,theme,many
299,musical film nominated many,545,571,0,4,music,awards
299,film nominated many awards,553,578,0,4,musical,big
299,nominated many awards big,558,582,0,4,film,hit
299,many awards big hit,568,586,0,4,nominated,box
299,awards big hit box,573,590,0,4,many,office
299,big hit box office,580,597,0,4,awards,WW
299,hit box office WW,584,600,0,4,big,II
299,box office WW II,588,603,0,4,hit,kept
299,office WW II kept,592,608,0,4,box,peoples
299,WW II kept peoples,599,616,0,4,office,minds
299,II kept peoples minds,602,622,0,4,WW,war
299,kept peoples minds war,605,626,0,4,II,going
299,peoples minds war going,610,632,0,4,kept,time
299,minds war going time,618,637,0,4,peoples,Rita
299,war going time Rita,624,642,0,4,minds,Hayworth
299,going time Rita Hayworth,628,651,0,4,war,Gene
299,time Rita Hayworth Gene,634,656,0,4,going,Kelly
299,Rita Hayworth Gene Kelly,639,662,0,4,time,instant
299,Hayworth Gene Kelly instant,644,670,0,4,Rita,hits
299,Gene Kelly instant hits,653,675,0,4,Hayworth,careers
299,Kelly instant hits careers,658,683,0,4,Gene,exploded
299,instant hits careers exploded,664,692,0,4,Kelly,silver
299,hits careers exploded silver,672,699,0,4,instant,screen
299,careers exploded silver screen,677,706,0,4,hits,many
299,exploded silver screen many,685,711,0,4,careers,many
299,silver screen many many,694,716,0,4,exploded,years
299,screen many many years,701,722,0,4,silver,Great
299,many many years Great,708,728,0,4,screen,Musical
299,many years Great Musical,713,736,0,4,many,film
299,years Great Musical film,718,741,0,4,many,want
299,Great Musical film want,724,746,0,4,years,miss
299,Musical film want miss,730,751,0,4,Great,truly
299,film want miss truly,738,757,0,4,Musical,great
299,want miss truly great,743,763,0,4,film,Classic
299,miss truly great Classic,748,771,0,4,want,Film
299,truly great Classic Film,753,776,0,4,miss,NA
201,great,0,4,0,1,NA,see
201,see,6,8,0,1,great,favorite
201,favorite,10,17,0,1,see,stars
201,stars,19,23,0,1,favorite,years
201,years,25,29,0,1,stars,ago
201,ago,31,33,0,1,years,including
201,including,35,43,0,1,ago,John
201,John,45,48,0,1,including,Ritter
201,Ritter,50,55,0,1,John,Ben
201,Ben,57,59,0,1,Ritter,Gazarra
201,Gazarra,61,67,0,1,Ben,Audrey
201,Audrey,69,74,0,1,Gazarra,Hepburn
201,Hepburn,76,82,0,1,Audrey,looked
201,looked,84,89,0,1,Hepburn,quite
201,quite,91,95,0,1,looked,wonderful
201,wonderful,97,105,0,1,quite,given
201,given,107,111,0,1,wonderful,characters
201,characters,113,122,0,1,given,good
201,good,124,127,0,1,characters,lines
201,lines,129,133,0,1,good,work
201,work,135,138,0,1,lines,neither
201,neither,140,146,0,1,work,understood
201,understood,148,157,0,1,neither,cared
201,cared,159,163,0,1,understood,characters
201,characters,165,174,0,1,cared,doingbr
201,doingbr,176,182,0,1,characters,br
201,br,184,185,0,1,doingbr,smaller
201,smaller,187,193,0,1,br,female
201,female,195,200,0,1,smaller,roles
201,roles,202,206,0,1,female,fine
201,fine,208,211,0,1,roles,Patty
201,Patty,213,217,0,1,fine,Henson
201,Henson,219,224,0,1,Patty,Colleen
201,Colleen,226,232,0,1,Henson,Camp
201,Camp,234,237,0,1,Colleen,quite
201,quite,239,243,0,1,Camp,competent
201,competent,245,253,0,1,quite,confident
201,confident,255,263,0,1,competent,small
201,small,265,269,0,1,confident,sidekick
201,sidekick,271,278,0,1,small,parts
201,parts,280,284,0,1,sidekick,showed
201,showed,286,291,0,1,parts,talent
201,talent,293,298,0,1,showed,sad
201,sad,300,302,0,1,talent,didnt
201,didnt,304,308,0,1,sad,go
201,go,310,311,0,1,didnt,star
201,star,313,316,0,1,go,better
201,better,318,323,0,1,star,films
201,films,325,329,0,1,better,Sadly
201,Sadly,331,335,0,1,films,didnt
201,didnt,337,341,0,1,Sadly,think
201,think,343,347,0,1,didnt,Dorothy
201,Dorothy,349,355,0,1,think,Stratten
201,Stratten,357,364,0,1,Dorothy,got
201,got,366,368,0,1,Stratten,chance
201,chance,370,375,0,1,got,act
201,act,377,379,0,1,chance,important
201,important,381,389,0,1,act,film
201,film,391,394,0,1,important,rolebr
201,rolebr,396,401,0,1,film,br
201,br,403,404,0,1,rolebr,film
201,film,406,409,0,1,br,appears
201,appears,411,417,0,1,film,fans
201,fans,419,422,0,1,appears,openminded
201,openminded,424,433,0,1,fans,started
201,started,435,441,0,1,openminded,watching
201,watching,443,450,0,1,started,big
201,big,452,454,0,1,watching,Peter
201,Peter,456,460,0,1,big,Bogdanovich
201,Bogdanovich,462,472,1,1,Peter,fan
201,fan,474,476,0,1,Bogdanovich,enjoyed
201,enjoyed,478,484,0,1,fan,last
201,last,486,489,0,1,enjoyed,movie
201,movie,491,495,0,1,last,Cats
201,Cats,497,500,0,1,movie,Meow
201,Meow,502,505,0,1,Cats,early
201,early,507,511,0,1,Meow,ones
201,ones,513,516,0,1,early,Targets
201,Targets,518,524,0,1,ones,Nickleodeon
201,Nickleodeon,526,536,0,1,Targets,really
201,really,538,543,0,1,Nickleodeon,surprised
201,surprised,545,553,0,1,really,barely
201,barely,555,560,0,1,surprised,able
201,able,562,565,0,1,barely,keep
201,keep,567,570,0,1,able,awake
201,awake,572,576,0,1,keep,watching
201,watching,578,585,0,1,awake,onebr
201,onebr,587,591,0,1,watching,br
201,br,593,594,0,1,onebr,ironic
201,ironic,596,601,0,1,br,movie
201,movie,603,607,0,1,ironic,detective
201,detective,609,617,0,1,movie,agency
201,agency,619,624,0,1,detective,detectives
201,detectives,626,635,0,1,agency,clients
201,clients,637,643,0,1,detectives,get
201,get,645,647,0,1,clients,romantically
201,romantically,649,660,0,1,get,involved
201,involved,662,669,0,1,romantically,Five
201,Five,671,674,0,1,involved,years
201,years,676,680,0,1,Five,later
201,later,682,686,0,1,years,Bogdanovichs
201,Bogdanovichs,688,699,1,1,later,exgirlfriend
201,exgirlfriend,701,712,0,1,Bogdanovichs,Cybil
201,Cybil,714,718,0,1,exgirlfriend,Shepherd
201,Shepherd,720,727,0,1,Cybil,hit
201,hit,729,731,0,1,Shepherd,television
201,television,733,742,0,1,hit,series
201,series,744,749,0,1,television,called
201,called,751,756,0,1,series,Moonlighting
201,Moonlighting,758,769,0,1,called,stealing
201,stealing,771,778,0,1,Moonlighting,story
201,story,780,784,0,1,stealing,idea
201,idea,786,789,0,1,story,Bogdanovich
201,Bogdanovich,791,801,1,1,idea,course
201,course,803,808,0,1,Bogdanovich,great
201,great,810,814,0,1,course,difference
201,difference,816,825,0,1,great,series
201,series,827,832,0,1,difference,relied
201,relied,834,839,0,1,series,tons
201,tons,841,844,0,1,relied,witty
201,witty,846,850,0,1,tons,dialogue
201,dialogue,852,859,0,1,witty,tries
201,tries,861,865,0,1,dialogue,make
201,make,867,870,0,1,tries,slapstick
201,slapstick,872,880,0,1,make,screwball
201,screwball,882,890,0,1,slapstick,linesbr
201,linesbr,892,898,0,1,screwball,br
201,br,900,901,0,1,linesbr,Bottom
201,Bottom,903,908,0,1,br,line
201,line,910,913,0,1,Bottom,aint
201,aint,915,918,0,1,line,Paper
201,Paper,920,924,0,1,aint,Moon
201,Moon,926,929,0,1,Paper,pale
201,pale,931,934,0,1,Moon,version
201,version,936,942,0,1,pale,Whats
201,Whats,944,948,0,1,version,NA
201,great see,0,8,0,2,NA,favorite
201,see favorite,6,17,0,2,great,stars
201,favorite stars,10,23,0,2,see,years
201,stars years,19,29,0,2,favorite,ago
201,years ago,25,33,0,2,stars,including
201,ago including,31,43,0,2,years,John
201,including John,35,48,0,2,ago,Ritter
201,John Ritter,45,55,1,2,including,Ben
201,Ritter Ben,50,59,0,2,John,Gazarra
201,Ben Gazarra,57,67,1,2,Ritter,Audrey
201,Gazarra Audrey,61,74,0,2,Ben,Hepburn
201,Audrey Hepburn,69,82,1,2,Gazarra,looked
201,Hepburn looked,76,89,0,2,Audrey,quite
201,looked quite,84,95,0,2,Hepburn,wonderful
201,quite wonderful,91,105,0,2,looked,given
201,wonderful given,97,111,0,2,quite,characters
201,given characters,107,122,0,2,wonderful,good
201,characters good,113,127,0,2,given,lines
201,good lines,124,133,0,2,characters,work
201,lines work,129,138,0,2,good,neither
201,work neither,135,146,0,2,lines,understood
201,neither understood,140,157,0,2,work,cared
201,understood cared,148,163,0,2,neither,characters
201,cared characters,159,174,0,2,understood,doingbr
201,characters doingbr,165,182,0,2,cared,br
201,doingbr br,176,185,0,2,characters,smaller
201,br smaller,184,193,0,2,doingbr,female
201,smaller female,187,200,0,2,br,roles
201,female roles,195,206,0,2,smaller,fine
201,roles fine,202,211,0,2,female,Patty
201,fine Patty,208,217,0,2,roles,Henson
201,Patty Henson,213,224,1,2,fine,Colleen
201,Henson Colleen,219,232,0,2,Patty,Camp
201,Colleen Camp,226,237,1,2,Henson,quite
201,Camp quite,234,243,0,2,Colleen,competent
201,quite competent,239,253,0,2,Camp,confident
201,competent confident,245,263,0,2,quite,small
201,confident small,255,269,0,2,competent,sidekick
201,small sidekick,265,278,0,2,confident,parts
201,sidekick parts,271,284,0,2,small,showed
201,parts showed,280,291,0,2,sidekick,talent
201,showed talent,286,298,0,2,parts,sad
201,talent sad,293,302,0,2,showed,didnt
201,sad didnt,300,308,0,2,talent,go
201,didnt go,304,311,0,2,sad,star
201,go star,310,316,0,2,didnt,better
201,star better,313,323,0,2,go,films
201,better films,318,329,0,2,star,Sadly
201,films Sadly,325,335,0,2,better,didnt
201,Sadly didnt,331,341,0,2,films,think
201,didnt think,337,347,0,2,Sadly,Dorothy
201,think Dorothy,343,355,0,2,didnt,Stratten
201,Dorothy Stratten,349,364,1,2,think,got
201,Stratten got,357,368,0,2,Dorothy,chance
201,got chance,366,375,0,2,Stratten,act
201,chance act,370,379,0,2,got,important
201,act important,377,389,0,2,chance,film
201,important film,381,394,0,2,act,rolebr
201,film rolebr,391,401,0,2,important,br
201,rolebr br,396,404,0,2,film,film
201,br film,403,409,0,2,rolebr,appears
201,film appears,406,417,0,2,br,fans
201,appears fans,411,422,0,2,film,openminded
201,fans openminded,419,433,0,2,appears,started
201,openminded started,424,441,0,2,fans,watching
201,started watching,435,450,0,2,openminded,big
201,watching big,443,454,0,2,started,Peter
201,big Peter,452,460,0,2,watching,Bogdanovich
201,Peter Bogdanovich,456,472,1,2,big,fan
201,Bogdanovich fan,462,476,0,2,Peter,enjoyed
201,fan enjoyed,474,484,0,2,Bogdanovich,last
201,enjoyed last,478,489,0,2,fan,movie
201,last movie,486,495,0,2,enjoyed,Cats
201,movie Cats,491,500,0,2,last,Meow
201,Cats Meow,497,505,0,2,movie,early
201,Meow early,502,511,0,2,Cats,ones
201,early ones,507,516,0,2,Meow,Targets
201,ones Targets,513,524,0,2,early,Nickleodeon
201,Targets Nickleodeon,518,536,0,2,ones,really
201,Nickleodeon really,526,543,0,2,Targets,surprised
201,really surprised,538,553,0,2,Nickleodeon,barely
201,surprised barely,545,560,0,2,really,able
201,barely able,555,565,0,2,surprised,keep
201,able keep,562,570,0,2,barely,awake
201,keep awake,567,576,0,2,able,watching
201,awake watching,572,585,0,2,keep,onebr
201,watching onebr,578,591,0,2,awake,br
201,onebr br,587,594,0,2,watching,ironic
201,br ironic,593,601,0,2,onebr,movie
201,ironic movie,596,607,0,2,br,detective
201,movie detective,603,617,0,2,ironic,agency
201,detective agency,609,624,0,2,movie,detectives
201,agency detectives,619,635,0,2,detective,clients
201,detectives clients,626,643,0,2,agency,get
201,clients get,637,647,0,2,detectives,romantically
201,get romantically,645,660,0,2,clients,involved
201,romantically involved,649,669,0,2,get,Five
201,involved Five,662,674,0,2,romantically,years
201,Five years,671,680,0,2,involved,later
201,years later,676,686,0,2,Five,Bogdanovichs
201,later Bogdanovichs,682,699,0,2,years,exgirlfriend
201,Bogdanovichs exgirlfriend,688,712,0,2,later,Cybil
201,exgirlfriend Cybil,701,718,0,2,Bogdanovichs,Shepherd
201,Cybil Shepherd,714,727,1,2,exgirlfriend,hit
201,Shepherd hit,720,731,0,2,Cybil,television
201,hit television,729,742,0,2,Shepherd,series
201,television series,733,749,0,2,hit,called
201,series called,744,756,0,2,television,Moonlighting
201,called Moonlighting,751,769,0,2,series,stealing
201,Moonlighting stealing,758,778,0,2,called,story
201,stealing story,771,784,0,2,Moonlighting,idea
201,story idea,780,789,0,2,stealing,Bogdanovich
201,idea Bogdanovich,786,801,0,2,story,course
201,Bogdanovich course,791,808,0,2,idea,great
201,course great,803,814,0,2,Bogdanovich,difference
201,great difference,810,825,0,2,course,series
201,difference series,816,832,0,2,great,relied
201,series relied,827,839,0,2,difference,tons
201,relied tons,834,844,0,2,series,witty
201,tons witty,841,850,0,2,relied,dialogue
201,witty dialogue,846,859,0,2,tons,tries
201,dialogue tries,852,865,0,2,witty,make
201,tries make,861,870,0,2,dialogue,slapstick
201,make slapstick,867,880,0,2,tries,screwball
201,slapstick screwball,872,890,0,2,make,linesbr
201,screwball linesbr,882,898,0,2,slapstick,br
201,linesbr br,892,901,0,2,screwball,Bottom
201,br Bottom,900,908,0,2,linesbr,line
201,Bottom line,903,913,0,2,br,aint
201,line aint,910,918,0,2,Bottom,Paper
201,aint Paper,915,924,0,2,line,Moon
201,Paper Moon,920,929,0,2,aint,pale
201,Moon pale,926,934,0,2,Paper,version
201,pale version,931,942,0,2,Moon,Whats
201,version Whats,936,948,0,2,pale,NA
201,great see favorite,0,17,0,3,NA,stars
201,see favorite stars,6,23,0,3,great,years
201,favorite stars years,10,29,0,3,see,ago
201,stars years ago,19,33,0,3,favorite,including
201,years ago including,25,43,0,3,stars,John
201,ago including John,31,48,0,3,years,Ritter
201,including John Ritter,35,55,0,3,ago,Ben
201,John Ritter Ben,45,59,0,3,including,Gazarra
201,Ritter Ben Gazarra,50,67,0,3,John,Audrey
201,Ben Gazarra Audrey,57,74,0,3,Ritter,Hepburn
201,Gazarra Audrey Hepburn,61,82,0,3,Ben,looked
201,Audrey Hepburn looked,69,89,0,3,Gazarra,quite
201,Hepburn looked quite,76,95,0,3,Audrey,wonderful
201,looked quite wonderful,84,105,0,3,Hepburn,given
201,quite wonderful given,91,111,0,3,looked,characters
201,wonderful given characters,97,122,0,3,quite,good
201,given characters good,107,127,0,3,wonderful,lines
201,characters good lines,113,133,0,3,given,work
201,good lines work,124,138,0,3,characters,neither
201,lines work neither,129,146,0,3,good,understood
201,work neither understood,135,157,0,3,lines,cared
201,neither understood cared,140,163,0,3,work,characters
201,understood cared characters,148,174,0,3,neither,doingbr
201,cared characters doingbr,159,182,0,3,understood,br
201,characters doingbr br,165,185,0,3,cared,smaller
201,doingbr br smaller,176,193,0,3,characters,female
201,br smaller female,184,200,0,3,doingbr,roles
201,smaller female roles,187,206,0,3,br,fine
201,female roles fine,195,211,0,3,smaller,Patty
201,roles fine Patty,202,217,0,3,female,Henson
201,fine Patty Henson,208,224,0,3,roles,Colleen
201,Patty Henson Colleen,213,232,0,3,fine,Camp
201,Henson Colleen Camp,219,237,0,3,Patty,quite
201,Colleen Camp quite,226,243,0,3,Henson,competent
201,Camp quite competent,234,253,0,3,Colleen,confident
201,quite competent confident,239,263,0,3,Camp,small
201,competent confident small,245,269,0,3,quite,sidekick
201,confident small sidekick,255,278,0,3,competent,parts
201,small sidekick parts,265,284,0,3,confident,showed
201,sidekick parts showed,271,291,0,3,small,talent
201,parts showed talent,280,298,0,3,sidekick,sad
201,showed talent sad,286,302,0,3,parts,didnt
201,talent sad didnt,293,308,0,3,showed,go
201,sad didnt go,300,311,0,3,talent,star
201,didnt go star,304,316,0,3,sad,better
201,go star better,310,323,0,3,didnt,films
201,star better films,313,329,0,3,go,Sadly
201,better films Sadly,318,335,0,3,star,didnt
201,films Sadly didnt,325,341,0,3,better,think
201,Sadly didnt think,331,347,0,3,films,Dorothy
201,didnt think Dorothy,337,355,0,3,Sadly,Stratten
201,think Dorothy Stratten,343,364,0,3,didnt,got
201,Dorothy Stratten got,349,368,0,3,think,chance
201,Stratten got chance,357,375,0,3,Dorothy,act
201,got chance act,366,379,0,3,Stratten,important
201,chance act important,370,389,0,3,got,film
201,act important film,377,394,0,3,chance,rolebr
201,important film rolebr,381,401,0,3,act,br
201,film rolebr br,391,404,0,3,important,film
201,rolebr br film,396,409,0,3,film,appears
201,br film appears,403,417,0,3,rolebr,fans
201,film appears fans,406,422,0,3,br,openminded
201,appears fans openminded,411,433,0,3,film,started
201,fans openminded started,419,441,0,3,appears,watching
201,openminded started watching,424,450,0,3,fans,big
201,started watching big,435,454,0,3,openminded,Peter
201,watching big Peter,443,460,0,3,started,Bogdanovich
201,big Peter Bogdanovich,452,472,0,3,watching,fan
201,Peter Bogdanovich fan,456,476,0,3,big,enjoyed
201,Bogdanovich fan enjoyed,462,484,0,3,Peter,last
201,fan enjoyed last,474,489,0,3,Bogdanovich,movie
201,enjoyed last movie,478,495,0,3,fan,Cats
201,last movie Cats,486,500,0,3,enjoyed,Meow
201,movie Cats Meow,491,505,0,3,last,early
201,Cats Meow early,497,511,0,3,movie,ones
201,Meow early ones,502,516,0,3,Cats,Targets
201,early ones Targets,507,524,0,3,Meow,Nickleodeon
201,ones Targets Nickleodeon,513,536,0,3,early,really
201,Targets Nickleodeon really,518,543,0,3,ones,surprised
201,Nickleodeon really surprised,526,553,0,3,Targets,barely
201,really surprised barely,538,560,0,3,Nickleodeon,able
201,surprised barely able,545,565,0,3,really,keep
201,barely able keep,555,570,0,3,surprised,awake
201,able keep awake,562,576,0,3,barely,watching
201,keep awake watching,567,585,0,3,able,onebr
201,awake watching onebr,572,591,0,3,keep,br
201,watching onebr br,578,594,0,3,awake,ironic
201,onebr br ironic,587,601,0,3,watching,movie
201,br ironic movie,593,607,0,3,onebr,detective
201,ironic movie detective,596,617,0,3,br,agency
201,movie detective agency,603,624,0,3,ironic,detectives
201,detective agency detectives,609,635,0,3,movie,clients
201,agency detectives clients,619,643,0,3,detective,get
201,detectives clients get,626,647,0,3,agency,romantically
201,clients get romantically,637,660,0,3,detectives,involved
201,get romantically involved,645,669,0,3,clients,Five
201,romantically involved Five,649,674,0,3,get,years
201,involved Five years,662,680,0,3,romantically,later
201,Five years later,671,686,0,3,involved,Bogdanovichs
201,years later Bogdanovichs,676,699,0,3,Five,exgirlfriend
201,later Bogdanovichs exgirlfriend,682,712,0,3,years,Cybil
201,Bogdanovichs exgirlfriend Cybil,688,718,0,3,later,Shepherd
201,exgirlfriend Cybil Shepherd,701,727,0,3,Bogdanovichs,hit
201,Cybil Shepherd hit,714,731,0,3,exgirlfriend,television
201,Shepherd hit television,720,742,0,3,Cybil,series
201,hit television series,729,749,0,3,Shepherd,called
201,television series called,733,756,0,3,hit,Moonlighting
201,series called Moonlighting,744,769,0,3,television,stealing
201,called Moonlighting stealing,751,778,0,3,series,story
201,Moonlighting stealing story,758,784,0,3,called,idea
201,stealing story idea,771,789,0,3,Moonlighting,Bogdanovich
201,story idea Bogdanovich,780,801,0,3,stealing,course
201,idea Bogdanovich course,786,808,0,3,story,great
201,Bogdanovich course great,791,814,0,3,idea,difference
201,course great difference,803,825,0,3,Bogdanovich,series
201,great difference series,810,832,0,3,course,relied
201,difference series relied,816,839,0,3,great,tons
201,series relied tons,827,844,0,3,difference,witty
201,relied tons witty,834,850,0,3,series,dialogue
201,tons witty dialogue,841,859,0,3,relied,tries
201,witty dialogue tries,846,865,0,3,tons,make
201,dialogue tries make,852,870,0,3,witty,slapstick
201,tries make slapstick,861,880,0,3,dialogue,screwball
201,make slapstick screwball,867,890,0,3,tries,linesbr
201,slapstick screwball linesbr,872,898,0,3,make,br
201,screwball linesbr br,882,901,0,3,slapstick,Bottom
201,linesbr br Bottom,892,908,0,3,screwball,line
201,br Bottom line,900,913,0,3,linesbr,aint
201,Bottom line aint,903,918,0,3,br,Paper
201,line aint Paper,910,924,0,3,Bottom,Moon
201,aint Paper Moon,915,929,0,3,line,pale
201,Paper Moon pale,920,934,0,3,aint,version
201,Moon pale version,926,942,0,3,Paper,Whats
201,pale version Whats,931,948,0,3,Moon,NA
201,great see favorite stars,0,23,0,4,NA,years
201,see favorite stars years,6,29,0,4,great,ago
201,favorite stars years ago,10,33,0,4,see,including
201,stars years ago including,19,43,0,4,favorite,John
201,years ago including John,25,48,0,4,stars,Ritter
201,ago including John Ritter,31,55,0,4,years,Ben
201,including John Ritter Ben,35,59,0,4,ago,Gazarra
201,John Ritter Ben Gazarra,45,67,0,4,including,Audrey
201,Ritter Ben Gazarra Audrey,50,74,0,4,John,Hepburn
201,Ben Gazarra Audrey Hepburn,57,82,0,4,Ritter,looked
201,Gazarra Audrey Hepburn looked,61,89,0,4,Ben,quite
201,Audrey Hepburn looked quite,69,95,0,4,Gazarra,wonderful
201,Hepburn looked quite wonderful,76,105,0,4,Audrey,given
201,looked quite wonderful given,84,111,0,4,Hepburn,characters
201,quite wonderful given characters,91,122,0,4,looked,good
201,wonderful given characters good,97,127,0,4,quite,lines
201,given characters good lines,107,133,0,4,wonderful,work
201,characters good lines work,113,138,0,4,given,neither
201,good lines work neither,124,146,0,4,characters,understood
201,lines work neither understood,129,157,0,4,good,cared
201,work neither understood cared,135,163,0,4,lines,characters
201,neither understood cared characters,140,174,0,4,work,doingbr
201,understood cared characters doingbr,148,182,0,4,neither,br
201,cared characters doingbr br,159,185,0,4,understood,smaller
201,characters doingbr br smaller,165,193,0,4,cared,female
201,doingbr br smaller female,176,200,0,4,characters,roles
201,br smaller female roles,184,206,0,4,doingbr,fine
201,smaller female roles fine,187,211,0,4,br,Patty
201,female roles fine Patty,195,217,0,4,smaller,Henson
201,roles fine Patty Henson,202,224,0,4,female,Colleen
201,fine Patty Henson Colleen,208,232,0,4,roles,Camp
201,Patty Henson Colleen Camp,213,237,0,4,fine,quite
201,Henson Colleen Camp quite,219,243,0,4,Patty,competent
201,Colleen Camp quite competent,226,253,0,4,Henson,confident
201,Camp quite competent confident,234,263,0,4,Colleen,small
201,quite competent confident small,239,269,0,4,Camp,sidekick
201,competent confident small sidekick,245,278,0,4,quite,parts
201,confident small sidekick parts,255,284,0,4,competent,showed
201,small sidekick parts showed,265,291,0,4,confident,talent
201,sidekick parts showed talent,271,298,0,4,small,sad
201,parts showed talent sad,280,302,0,4,sidekick,didnt
201,showed talent sad didnt,286,308,0,4,parts,go
201,talent sad didnt go,293,311,0,4,showed,star
201,sad didnt go star,300,316,0,4,talent,better
201,didnt go star better,304,323,0,4,sad,films
201,go star better films,310,329,0,4,didnt,Sadly
201,star better films Sadly,313,335,0,4,go,didnt
201,better films Sadly didnt,318,341,0,4,star,think
201,films Sadly didnt think,325,347,0,4,better,Dorothy
201,Sadly didnt think Dorothy,331,355,0,4,films,Stratten
201,didnt think Dorothy Stratten,337,364,0,4,Sadly,got
201,think Dorothy Stratten got,343,368,0,4,didnt,chance
201,Dorothy Stratten got chance,349,375,0,4,think,act
201,Stratten got chance act,357,379,0,4,Dorothy,important
201,got chance act important,366,389,0,4,Stratten,film
201,chance act important film,370,394,0,4,got,rolebr
201,act important film rolebr,377,401,0,4,chance,br
201,important film rolebr br,381,404,0,4,act,film
201,film rolebr br film,391,409,0,4,important,appears
201,rolebr br film appears,396,417,0,4,film,fans
201,br film appears fans,403,422,0,4,rolebr,openminded
201,film appears fans openminded,406,433,0,4,br,started
201,appears fans openminded started,411,441,0,4,film,watching
201,fans openminded started watching,419,450,0,4,appears,big
201,openminded started watching big,424,454,0,4,fans,Peter
201,started watching big Peter,435,460,0,4,openminded,Bogdanovich
201,watching big Peter Bogdanovich,443,472,0,4,started,fan
201,big Peter Bogdanovich fan,452,476,0,4,watching,enjoyed
201,Peter Bogdanovich fan enjoyed,456,484,0,4,big,last
201,Bogdanovich fan enjoyed last,462,489,0,4,Peter,movie
201,fan enjoyed last movie,474,495,0,4,Bogdanovich,Cats
