docID,word,startPos,endPos,label,bag,preWord,postWord
39,really sympathize characters,86,113,0,3,could,Every
39,sympathize characters Every,93,119,0,3,really,time
39,characters Every time,104,124,0,3,sympathize,watch
39,Every time watch,115,130,0,3,characters,ending
39,time watch ending,121,137,0,3,Every,makes
39,watch ending makes,126,143,0,3,time,cry
39,ending makes cry,132,147,0,3,watch,really
39,makes cry really,139,154,0,3,ending,identify
39,cry really identify,145,163,0,3,makes,Busy
39,really identify Busy,149,168,0,3,cry,Phillips
39,identify Busy Phillips,156,177,0,3,really,character
39,Busy Phillips character,165,187,0,3,identify,would
39,Phillips character would,170,193,0,3,Busy,feel
39,character would feel,179,198,0,3,Phillips,thing
39,would feel thing,189,204,0,3,character,happened
39,feel thing happened,195,213,0,3,would,mebr
39,thing happened mebr,200,218,0,3,feel,br
39,happened mebr br,206,221,0,3,thing,think
39,mebr br think,215,227,0,3,happened,high
39,br think high,220,232,0,3,mebr,schools
39,think high schools,223,240,0,3,br,show
39,high schools show,229,245,0,3,think,movie
39,schools show movie,234,251,0,3,high,maybe
39,show movie maybe,242,257,0,3,schools,keep
39,movie maybe keep,247,262,0,3,show,people
39,maybe keep people,253,269,0,3,movie,wanting
39,keep people wanting,259,277,0,3,maybe,thing
39,people wanting thing,264,283,0,3,keep,recommend
39,wanting thing recommend,271,293,0,3,people,movie
39,thing recommend movie,279,299,0,3,wanting,everybody
39,recommend movie everybody,285,309,0,3,thing,anybody
39,movie everybody anybody,295,317,0,3,recommend,Especially
39,everybody anybody Especially,301,328,0,3,movie,affected
39,anybody Especially affected,311,337,0,3,everybody,school
39,Especially affected school,319,344,0,3,anybody,shootingbr
39,affected school shootingbr,330,355,0,3,Especially,br
39,school shootingbr br,339,358,0,3,affected,truly
39,shootingbr br truly,346,364,0,3,school,one
39,br truly one,357,368,0,3,shootingbr,greatest
39,truly one greatest,360,377,0,3,br,movies
39,one greatest movies,366,384,0,3,truly,NA
39,absolutely loved movie bought,0,28,0,4,NA,soon
39,loved movie bought soon,11,33,0,4,absolutely,could
39,movie bought soon could,17,39,0,4,loved,find
39,bought soon could find,23,44,0,4,movie,copy
39,soon could find copy,30,49,0,4,bought,movie
39,could find copy movie,35,55,0,4,soon,much
39,find copy movie much,41,60,0,4,could,emotion
39,copy movie much emotion,46,68,0,4,find,felt
39,movie much emotion felt,51,73,0,4,copy,real
39,much emotion felt real,57,78,0,4,movie,could
39,emotion felt real could,62,84,0,4,much,really
39,felt real could really,70,91,0,4,emotion,sympathize
39,real could really sympathize,75,102,0,4,felt,characters
39,could really sympathize characters,80,113,0,4,real,Every
39,really sympathize characters Every,86,119,0,4,could,time
39,sympathize characters Every time,93,124,0,4,really,watch
39,characters Every time watch,104,130,0,4,sympathize,ending
39,Every time watch ending,115,137,0,4,characters,makes
39,time watch ending makes,121,143,0,4,Every,cry
39,watch ending makes cry,126,147,0,4,time,really
39,ending makes cry really,132,154,0,4,watch,identify
39,makes cry really identify,139,163,0,4,ending,Busy
39,cry really identify Busy,145,168,0,4,makes,Phillips
39,really identify Busy Phillips,149,177,0,4,cry,character
39,identify Busy Phillips character,156,187,0,4,really,would
39,Busy Phillips character would,165,193,0,4,identify,feel
39,Phillips character would feel,170,198,0,4,Busy,thing
39,character would feel thing,179,204,0,4,Phillips,happened
39,would feel thing happened,189,213,0,4,character,mebr
39,feel thing happened mebr,195,218,0,4,would,br
39,thing happened mebr br,200,221,0,4,feel,think
39,happened mebr br think,206,227,0,4,thing,high
39,mebr br think high,215,232,0,4,happened,schools
39,br think high schools,220,240,0,4,mebr,show
39,think high schools show,223,245,0,4,br,movie
39,high schools show movie,229,251,0,4,think,maybe
39,schools show movie maybe,234,257,0,4,high,keep
39,show movie maybe keep,242,262,0,4,schools,people
39,movie maybe keep people,247,269,0,4,show,wanting
39,maybe keep people wanting,253,277,0,4,movie,thing
39,keep people wanting thing,259,283,0,4,maybe,recommend
39,people wanting thing recommend,264,293,0,4,keep,movie
39,wanting thing recommend movie,271,299,0,4,people,everybody
39,thing recommend movie everybody,279,309,0,4,wanting,anybody
39,recommend movie everybody anybody,285,317,0,4,thing,Especially
39,movie everybody anybody Especially,295,328,0,4,recommend,affected
39,everybody anybody Especially affected,301,337,0,4,movie,school
39,anybody Especially affected school,311,344,0,4,everybody,shootingbr
39,Especially affected school shootingbr,319,355,0,4,anybody,br
39,affected school shootingbr br,330,358,0,4,Especially,truly
39,school shootingbr br truly,339,364,0,4,affected,one
39,shootingbr br truly one,346,368,0,4,school,greatest
39,br truly one greatest,357,377,0,4,shootingbr,movies
39,truly one greatest movies,360,384,0,4,br,NA
11,may,0,2,0,1,NA,memorable
11,memorable,4,12,0,1,may,classic
11,classic,14,20,0,1,memorable,touching
11,touching,22,29,0,1,classic,romance
11,romance,31,37,0,1,touching,important
11,important,39,47,0,1,romance,theme
11,theme,49,53,0,1,important,stresses
11,stresses,55,62,0,1,theme,importance
11,importance,64,73,0,1,stresses,literacy
11,literacy,75,82,0,1,importance,modern
11,modern,84,89,0,1,literacy,society
11,society,91,97,0,1,modern,devastating
11,devastating,99,109,0,1,society,career
11,career,111,116,0,1,devastating,life
11,life,118,121,0,1,career,consequences
11,consequences,123,134,0,1,life,unfortunate
11,unfortunate,136,146,0,1,consequences,individual
11,individual,148,157,0,1,unfortunate,lacking
11,lacking,159,165,0,1,individual,vital
11,vital,167,171,0,1,lacking,skillbr
11,skillbr,173,179,0,1,vital,br
11,br,181,182,0,1,skillbr,story
11,story,184,188,0,1,br,revolves
11,revolves,190,197,0,1,story,around
11,around,199,204,0,1,revolves,Iris
11,Iris,206,209,0,1,around,widow
11,widow,211,215,0,1,Iris,becomes
11,becomes,217,223,0,1,widow,acquainted
11,acquainted,225,234,0,1,becomes,fellow
11,fellow,236,241,0,1,acquainted,employee
11,employee,243,250,0,1,fellow,factory
11,factory,252,258,0,1,employee,job
11,job,260,262,0,1,factory,illiterate
11,illiterate,264,273,0,1,job,cafeteria
11,cafeteria,275,283,0,1,illiterate,worker
11,worker,285,290,0,1,cafeteria,named
11,named,292,296,0,1,worker,Stanley
11,Stanley,298,304,1,1,named,Iris
11,Iris,306,309,0,1,Stanley,discovers
11,discovers,311,319,0,1,Iris,Stanley
11,Stanley,321,327,1,1,discovers,unable
11,unable,329,334,0,1,Stanley,read
11,read,336,339,0,1,unable,loses
11,loses,341,345,0,1,read,job
11,job,347,349,0,1,loses,gives
11,gives,351,355,0,1,job,reading
11,reading,357,363,0,1,gives,lessons
11,lessons,365,371,0,1,reading,home
11,home,373,376,0,1,lessons,kitchen
11,kitchen,378,384,0,1,home,course
11,course,386,391,0,1,kitchen,might
11,might,393,397,0,1,course,predict
11,predict,399,405,0,1,might,two
11,two,407,409,0,1,predict,although
11,although,411,418,0,1,two,initially
11,initially,420,428,0,1,although,wary
11,wary,430,433,0,1,initially,involvement
11,involvement,435,445,0,1,wary,develop
11,develop,447,453,0,1,involvement,feelings
11,feelings,455,462,0,1,develop,otherbr
11,otherbr,464,470,0,1,feelings,br
11,br,472,473,0,1,otherbr,Jane
11,Jane,475,478,0,1,br,Fonda
11,Fonda,480,484,0,1,Jane,competently
11,competently,486,496,0,1,Fonda,plays
11,plays,498,502,0,1,competently,Iris
11,Iris,504,507,0,1,plays,woman
11,woman,509,513,0,1,Iris,problems
11,problems,515,522,0,1,woman,coping
11,coping,524,529,0,1,problems,job
11,job,531,533,0,1,coping,lacking
11,lacking,535,541,0,1,job,prospects
11,prospects,543,551,0,1,lacking,two
11,two,553,555,0,1,prospects,teenage
11,teenage,557,563,0,1,two,children
11,children,565,572,0,1,teenage,one
11,one,574,576,0,1,children,pregnant
11,pregnant,578,585,0,1,one,unemployed
11,unemployed,587,596,0,1,pregnant,sister
11,sister,598,603,0,1,unemployed,abusive
11,abusive,605,611,0,1,sister,husband
11,husband,613,619,0,1,abusive,However
11,However,621,627,0,1,husband,Robert
11,Robert,629,634,0,1,However,DeNiro
11,DeNiro,636,641,0,1,Robert,course
11,course,643,648,0,1,DeNiro,brilliant
11,brilliant,650,658,0,1,course,endearing
11,endearing,660,668,0,1,brilliant,portrayal
11,portrayal,670,678,0,1,endearing,intelligent
11,intelligent,680,690,0,1,portrayal,resourceful
11,resourceful,692,702,0,1,intelligent,illiterate
11,illiterate,704,713,0,1,resourceful,Stanley
11,Stanley,715,721,1,1,illiterate,bringing
11,bringing,723,730,0,1,Stanley,dignity
11,dignity,732,738,0,1,bringing,role
11,role,740,743,0,1,dignity,commands
11,commands,745,752,0,1,role,respect
11,respect,754,760,0,1,commands,arent
11,arent,762,766,0,1,respect,typical
11,typical,768,774,0,1,arent,charming
11,charming,776,783,0,1,typical,young
11,young,785,789,0,1,charming,yuppie
11,yuppie,791,796,0,1,young,couple
11,couple,798,803,0,1,yuppie,generally
11,generally,805,813,0,1,couple,depicted
11,depicted,815,822,0,1,generally,screen
11,screen,824,829,0,1,depicted,romances
11,romances,831,838,0,1,screen,ordinary
11,ordinary,840,847,0,1,romances,working
11,working,849,855,0,1,ordinary,class
11,class,857,861,0,1,working,middle
11,middle,863,868,0,1,class,aged
11,aged,870,873,0,1,middle,pair
11,pair,875,878,0,1,aged,pretty
11,pretty,880,885,0,1,pair,earth
11,earth,887,891,0,1,pretty,strugglesbr
11,strugglesbr,893,903,0,1,earth,br
11,br,905,906,0,1,strugglesbr,wont
11,wont,908,911,0,1,br,give
11,give,913,916,0,1,wont,ending
11,ending,918,923,0,1,give,away
11,away,925,928,0,1,ending,lovely
11,lovely,930,935,0,1,away,heartwarming
11,heartwarming,937,948,0,1,lovely,romance
11,romance,950,956,0,1,heartwarming,personal
11,personal,958,965,0,1,romance,look
11,look,967,970,0,1,personal,troubling
11,troubling,972,980,0,1,look,issue
11,issue,982,986,0,1,troubling,adult
11,adult,988,992,0,1,issue,illiteracy
11,illiteracy,994,1003,0,1,adult,albeit
11,albeit,1005,1010,0,1,illiteracy,perspective
11,perspective,1012,1022,0,1,albeit,fictional
11,fictional,1024,1032,0,1,perspective,NA
11,may memorable,0,12,0,2,NA,classic
11,memorable classic,4,20,0,2,may,touching
11,classic touching,14,29,0,2,memorable,romance
11,touching romance,22,37,0,2,classic,important
11,romance important,31,47,0,2,touching,theme
11,important theme,39,53,0,2,romance,stresses
11,theme stresses,49,62,0,2,important,importance
11,stresses importance,55,73,0,2,theme,literacy
11,importance literacy,64,82,0,2,stresses,modern
11,literacy modern,75,89,0,2,importance,society
11,modern society,84,97,0,2,literacy,devastating
11,society devastating,91,109,0,2,modern,career
11,devastating career,99,116,0,2,society,life
11,career life,111,121,0,2,devastating,consequences
11,life consequences,118,134,0,2,career,unfortunate
11,consequences unfortunate,123,146,0,2,life,individual
11,unfortunate individual,136,157,0,2,consequences,lacking
11,individual lacking,148,165,0,2,unfortunate,vital
11,lacking vital,159,171,0,2,individual,skillbr
11,vital skillbr,167,179,0,2,lacking,br
11,skillbr br,173,182,0,2,vital,story
11,br story,181,188,0,2,skillbr,revolves
11,story revolves,184,197,0,2,br,around
11,revolves around,190,204,0,2,story,Iris
11,around Iris,199,209,0,2,revolves,widow
11,Iris widow,206,215,0,2,around,becomes
11,widow becomes,211,223,0,2,Iris,acquainted
11,becomes acquainted,217,234,0,2,widow,fellow
11,acquainted fellow,225,241,0,2,becomes,employee
11,fellow employee,236,250,0,2,acquainted,factory
11,employee factory,243,258,0,2,fellow,job
11,factory job,252,262,0,2,employee,illiterate
11,job illiterate,260,273,0,2,factory,cafeteria
11,illiterate cafeteria,264,283,0,2,job,worker
11,cafeteria worker,275,290,0,2,illiterate,named
11,worker named,285,296,0,2,cafeteria,Stanley
11,named Stanley,292,304,0,2,worker,Iris
11,Stanley Iris,298,309,0,2,named,discovers
11,Iris discovers,306,319,0,2,Stanley,Stanley
11,discovers Stanley,311,327,0,2,Iris,unable
11,Stanley unable,321,334,0,2,discovers,read
11,unable read,329,339,0,2,Stanley,loses
11,read loses,336,345,0,2,unable,job
11,loses job,341,349,0,2,read,gives
11,job gives,347,355,0,2,loses,reading
11,gives reading,351,363,0,2,job,lessons
11,reading lessons,357,371,0,2,gives,home
11,lessons home,365,376,0,2,reading,kitchen
11,home kitchen,373,384,0,2,lessons,course
11,kitchen course,378,391,0,2,home,might
11,course might,386,397,0,2,kitchen,predict
11,might predict,393,405,0,2,course,two
11,predict two,399,409,0,2,might,although
11,two although,407,418,0,2,predict,initially
11,although initially,411,428,0,2,two,wary
11,initially wary,420,433,0,2,although,involvement
11,wary involvement,430,445,0,2,initially,develop
11,involvement develop,435,453,0,2,wary,feelings
11,develop feelings,447,462,0,2,involvement,otherbr
11,feelings otherbr,455,470,0,2,develop,br
11,otherbr br,464,473,0,2,feelings,Jane
11,br Jane,472,478,0,2,otherbr,Fonda
11,Jane Fonda,475,484,1,2,br,competently
11,Fonda competently,480,496,0,2,Jane,plays
11,competently plays,486,502,0,2,Fonda,Iris
11,plays Iris,498,507,0,2,competently,woman
11,Iris woman,504,513,0,2,plays,problems
11,woman problems,509,522,0,2,Iris,coping
11,problems coping,515,529,0,2,woman,job
11,coping job,524,533,0,2,problems,lacking
11,job lacking,531,541,0,2,coping,prospects
11,lacking prospects,535,551,0,2,job,two
11,prospects two,543,555,0,2,lacking,teenage
11,two teenage,553,563,0,2,prospects,children
11,teenage children,557,572,0,2,two,one
11,children one,565,576,0,2,teenage,pregnant
11,one pregnant,574,585,0,2,children,unemployed
11,pregnant unemployed,578,596,0,2,one,sister
11,unemployed sister,587,603,0,2,pregnant,abusive
11,sister abusive,598,611,0,2,unemployed,husband
11,abusive husband,605,619,0,2,sister,However
11,husband However,613,627,0,2,abusive,Robert
11,However Robert,621,634,0,2,husband,DeNiro
11,Robert DeNiro,629,641,1,2,However,course
11,DeNiro course,636,648,0,2,Robert,brilliant
11,course brilliant,643,658,0,2,DeNiro,endearing
11,brilliant endearing,650,668,0,2,course,portrayal
11,endearing portrayal,660,678,0,2,brilliant,intelligent
11,portrayal intelligent,670,690,0,2,endearing,resourceful
11,intelligent resourceful,680,702,0,2,portrayal,illiterate
11,resourceful illiterate,692,713,0,2,intelligent,Stanley
11,illiterate Stanley,704,721,0,2,resourceful,bringing
11,Stanley bringing,715,730,0,2,illiterate,dignity
11,bringing dignity,723,738,0,2,Stanley,role
11,dignity role,732,743,0,2,bringing,commands
11,role commands,740,752,0,2,dignity,respect
11,commands respect,745,760,0,2,role,arent
11,respect arent,754,766,0,2,commands,typical
11,arent typical,762,774,0,2,respect,charming
11,typical charming,768,783,0,2,arent,young
11,charming young,776,789,0,2,typical,yuppie
11,young yuppie,785,796,0,2,charming,couple
11,yuppie couple,791,803,0,2,young,generally
11,couple generally,798,813,0,2,yuppie,depicted
11,generally depicted,805,822,0,2,couple,screen
11,depicted screen,815,829,0,2,generally,romances
11,screen romances,824,838,0,2,depicted,ordinary
11,romances ordinary,831,847,0,2,screen,working
11,ordinary working,840,855,0,2,romances,class
11,working class,849,861,0,2,ordinary,middle
11,class middle,857,868,0,2,working,aged
11,middle aged,863,873,0,2,class,pair
11,aged pair,870,878,0,2,middle,pretty
11,pair pretty,875,885,0,2,aged,earth
11,pretty earth,880,891,0,2,pair,strugglesbr
11,earth strugglesbr,887,903,0,2,pretty,br
11,strugglesbr br,893,906,0,2,earth,wont
11,br wont,905,911,0,2,strugglesbr,give
11,wont give,908,916,0,2,br,ending
11,give ending,913,923,0,2,wont,away
11,ending away,918,928,0,2,give,lovely
11,away lovely,925,935,0,2,ending,heartwarming
11,lovely heartwarming,930,948,0,2,away,romance
11,heartwarming romance,937,956,0,2,lovely,personal
11,romance personal,950,965,0,2,heartwarming,look
11,personal look,958,970,0,2,romance,troubling
11,look troubling,967,980,0,2,personal,issue
11,troubling issue,972,986,0,2,look,adult
11,issue adult,982,992,0,2,troubling,illiteracy
11,adult illiteracy,988,1003,0,2,issue,albeit
11,illiteracy albeit,994,1010,0,2,adult,perspective
11,albeit perspective,1005,1022,0,2,illiteracy,fictional
11,perspective fictional,1012,1032,0,2,albeit,NA
11,may memorable classic,0,20,0,3,NA,touching
11,memorable classic touching,4,29,0,3,may,romance
11,classic touching romance,14,37,0,3,memorable,important
11,touching romance important,22,47,0,3,classic,theme
11,romance important theme,31,53,0,3,touching,stresses
11,important theme stresses,39,62,0,3,romance,importance
11,theme stresses importance,49,73,0,3,important,literacy
11,stresses importance literacy,55,82,0,3,theme,modern
11,importance literacy modern,64,89,0,3,stresses,society
11,literacy modern society,75,97,0,3,importance,devastating
11,modern society devastating,84,109,0,3,literacy,career
11,society devastating career,91,116,0,3,modern,life
11,devastating career life,99,121,0,3,society,consequences
11,career life consequences,111,134,0,3,devastating,unfortunate
11,life consequences unfortunate,118,146,0,3,career,individual
11,consequences unfortunate individual,123,157,0,3,life,lacking
11,unfortunate individual lacking,136,165,0,3,consequences,vital
11,individual lacking vital,148,171,0,3,unfortunate,skillbr
11,lacking vital skillbr,159,179,0,3,individual,br
11,vital skillbr br,167,182,0,3,lacking,story
11,skillbr br story,173,188,0,3,vital,revolves
11,br story revolves,181,197,0,3,skillbr,around
11,story revolves around,184,204,0,3,br,Iris
11,revolves around Iris,190,209,0,3,story,widow
11,around Iris widow,199,215,0,3,revolves,becomes
11,Iris widow becomes,206,223,0,3,around,acquainted
11,widow becomes acquainted,211,234,0,3,Iris,fellow
11,becomes acquainted fellow,217,241,0,3,widow,employee
11,acquainted fellow employee,225,250,0,3,becomes,factory
11,fellow employee factory,236,258,0,3,acquainted,job
11,employee factory job,243,262,0,3,fellow,illiterate
11,factory job illiterate,252,273,0,3,employee,cafeteria
11,job illiterate cafeteria,260,283,0,3,factory,worker
11,illiterate cafeteria worker,264,290,0,3,job,named
11,cafeteria worker named,275,296,0,3,illiterate,Stanley
11,worker named Stanley,285,304,0,3,cafeteria,Iris
11,named Stanley Iris,292,309,0,3,worker,discovers
11,Stanley Iris discovers,298,319,0,3,named,Stanley
11,Iris discovers Stanley,306,327,0,3,Stanley,unable
11,discovers Stanley unable,311,334,0,3,Iris,read
11,Stanley unable read,321,339,0,3,discovers,loses
11,unable read loses,329,345,0,3,Stanley,job
11,read loses job,336,349,0,3,unable,gives
11,loses job gives,341,355,0,3,read,reading
11,job gives reading,347,363,0,3,loses,lessons
11,gives reading lessons,351,371,0,3,job,home
11,reading lessons home,357,376,0,3,gives,kitchen
11,lessons home kitchen,365,384,0,3,reading,course
11,home kitchen course,373,391,0,3,lessons,might
11,kitchen course might,378,397,0,3,home,predict
11,course might predict,386,405,0,3,kitchen,two
11,might predict two,393,409,0,3,course,although
11,predict two although,399,418,0,3,might,initially
11,two although initially,407,428,0,3,predict,wary
11,although initially wary,411,433,0,3,two,involvement
11,initially wary involvement,420,445,0,3,although,develop
11,wary involvement develop,430,453,0,3,initially,feelings
11,involvement develop feelings,435,462,0,3,wary,otherbr
11,develop feelings otherbr,447,470,0,3,involvement,br
11,feelings otherbr br,455,473,0,3,develop,Jane
11,otherbr br Jane,464,478,0,3,feelings,Fonda
11,br Jane Fonda,472,484,0,3,otherbr,competently
11,Jane Fonda competently,475,496,0,3,br,plays
11,Fonda competently plays,480,502,0,3,Jane,Iris
11,competently plays Iris,486,507,0,3,Fonda,woman
11,plays Iris woman,498,513,0,3,competently,problems
11,Iris woman problems,504,522,0,3,plays,coping
11,woman problems coping,509,529,0,3,Iris,job
11,problems coping job,515,533,0,3,woman,lacking
11,coping job lacking,524,541,0,3,problems,prospects
11,job lacking prospects,531,551,0,3,coping,two
11,lacking prospects two,535,555,0,3,job,teenage
11,prospects two teenage,543,563,0,3,lacking,children
11,two teenage children,553,572,0,3,prospects,one
11,teenage children one,557,576,0,3,two,pregnant
11,children one pregnant,565,585,0,3,teenage,unemployed
11,one pregnant unemployed,574,596,0,3,children,sister
11,pregnant unemployed sister,578,603,0,3,one,abusive
11,unemployed sister abusive,587,611,0,3,pregnant,husband
11,sister abusive husband,598,619,0,3,unemployed,However
11,abusive husband However,605,627,0,3,sister,Robert
11,husband However Robert,613,634,0,3,abusive,DeNiro
11,However Robert DeNiro,621,641,0,3,husband,course
11,Robert DeNiro course,629,648,0,3,However,brilliant
11,DeNiro course brilliant,636,658,0,3,Robert,endearing
11,course brilliant endearing,643,668,0,3,DeNiro,portrayal
11,brilliant endearing portrayal,650,678,0,3,course,intelligent
11,endearing portrayal intelligent,660,690,0,3,brilliant,resourceful
11,portrayal intelligent resourceful,670,702,0,3,endearing,illiterate
11,intelligent resourceful illiterate,680,713,0,3,portrayal,Stanley
11,resourceful illiterate Stanley,692,721,0,3,intelligent,bringing
11,illiterate Stanley bringing,704,730,0,3,resourceful,dignity
11,Stanley bringing dignity,715,738,0,3,illiterate,role
11,bringing dignity role,723,743,0,3,Stanley,commands
11,dignity role commands,732,752,0,3,bringing,respect
11,role commands respect,740,760,0,3,dignity,arent
11,commands respect arent,745,766,0,3,role,typical
11,respect arent typical,754,774,0,3,commands,charming
11,arent typical charming,762,783,0,3,respect,young
11,typical charming young,768,789,0,3,arent,yuppie
11,charming young yuppie,776,796,0,3,typical,couple
11,young yuppie couple,785,803,0,3,charming,generally
11,yuppie couple generally,791,813,0,3,young,depicted
11,couple generally depicted,798,822,0,3,yuppie,screen
11,generally depicted screen,805,829,0,3,couple,romances
11,depicted screen romances,815,838,0,3,generally,ordinary
11,screen romances ordinary,824,847,0,3,depicted,working
11,romances ordinary working,831,855,0,3,screen,class
11,ordinary working class,840,861,0,3,romances,middle
11,working class middle,849,868,0,3,ordinary,aged
11,class middle aged,857,873,0,3,working,pair
11,middle aged pair,863,878,0,3,class,pretty
11,aged pair pretty,870,885,0,3,middle,earth
11,pair pretty earth,875,891,0,3,aged,strugglesbr
11,pretty earth strugglesbr,880,903,0,3,pair,br
11,earth strugglesbr br,887,906,0,3,pretty,wont
11,strugglesbr br wont,893,911,0,3,earth,give
11,br wont give,905,916,0,3,strugglesbr,ending
11,wont give ending,908,923,0,3,br,away
11,give ending away,913,928,0,3,wont,lovely
11,ending away lovely,918,935,0,3,give,heartwarming
11,away lovely heartwarming,925,948,0,3,ending,romance
11,lovely heartwarming romance,930,956,0,3,away,personal
11,heartwarming romance personal,937,965,0,3,lovely,look
11,romance personal look,950,970,0,3,heartwarming,troubling
11,personal look troubling,958,980,0,3,romance,issue
11,look troubling issue,967,986,0,3,personal,adult
11,troubling issue adult,972,992,0,3,look,illiteracy
11,issue adult illiteracy,982,1003,0,3,troubling,albeit
11,adult illiteracy albeit,988,1010,0,3,issue,perspective
11,illiteracy albeit perspective,994,1022,0,3,adult,fictional
11,albeit perspective fictional,1005,1032,0,3,illiteracy,NA
11,may memorable classic touching,0,29,0,4,NA,romance
11,memorable classic touching romance,4,37,0,4,may,important
11,classic touching romance important,14,47,0,4,memorable,theme
11,touching romance important theme,22,53,0,4,classic,stresses
11,romance important theme stresses,31,62,0,4,touching,importance
11,important theme stresses importance,39,73,0,4,romance,literacy
11,theme stresses importance literacy,49,82,0,4,important,modern
11,stresses importance literacy modern,55,89,0,4,theme,society
11,importance literacy modern society,64,97,0,4,stresses,devastating
11,literacy modern society devastating,75,109,0,4,importance,career
11,modern society devastating career,84,116,0,4,literacy,life
11,society devastating career life,91,121,0,4,modern,consequences
11,devastating career life consequences,99,134,0,4,society,unfortunate
11,career life consequences unfortunate,111,146,0,4,devastating,individual
11,life consequences unfortunate individual,118,157,0,4,career,lacking
11,consequences unfortunate individual lacking,123,165,0,4,life,vital
11,unfortunate individual lacking vital,136,171,0,4,consequences,skillbr
11,individual lacking vital skillbr,148,179,0,4,unfortunate,br
11,lacking vital skillbr br,159,182,0,4,individual,story
11,vital skillbr br story,167,188,0,4,lacking,revolves
11,skillbr br story revolves,173,197,0,4,vital,around
11,br story revolves around,181,204,0,4,skillbr,Iris
11,story revolves around Iris,184,209,0,4,br,widow
11,revolves around Iris widow,190,215,0,4,story,becomes
11,around Iris widow becomes,199,223,0,4,revolves,acquainted
11,Iris widow becomes acquainted,206,234,0,4,around,fellow
11,widow becomes acquainted fellow,211,241,0,4,Iris,employee
11,becomes acquainted fellow employee,217,250,0,4,widow,factory
11,acquainted fellow employee factory,225,258,0,4,becomes,job
11,fellow employee factory job,236,262,0,4,acquainted,illiterate
11,employee factory job illiterate,243,273,0,4,fellow,cafeteria
11,factory job illiterate cafeteria,252,283,0,4,employee,worker
11,job illiterate cafeteria worker,260,290,0,4,factory,named
11,illiterate cafeteria worker named,264,296,0,4,job,Stanley
11,cafeteria worker named Stanley,275,304,0,4,illiterate,Iris
11,worker named Stanley Iris,285,309,0,4,cafeteria,discovers
11,named Stanley Iris discovers,292,319,0,4,worker,Stanley
11,Stanley Iris discovers Stanley,298,327,0,4,named,unable
11,Iris discovers Stanley unable,306,334,0,4,Stanley,read
11,discovers Stanley unable read,311,339,0,4,Iris,loses
11,Stanley unable read loses,321,345,0,4,discovers,job
11,unable read loses job,329,349,0,4,Stanley,gives
11,read loses job gives,336,355,0,4,unable,reading
11,loses job gives reading,341,363,0,4,read,lessons
11,job gives reading lessons,347,371,0,4,loses,home
11,gives reading lessons home,351,376,0,4,job,kitchen
11,reading lessons home kitchen,357,384,0,4,gives,course
11,lessons home kitchen course,365,391,0,4,reading,might
11,home kitchen course might,373,397,0,4,lessons,predict
11,kitchen course might predict,378,405,0,4,home,two
11,course might predict two,386,409,0,4,kitchen,although
11,might predict two although,393,418,0,4,course,initially
11,predict two although initially,399,428,0,4,might,wary
11,two although initially wary,407,433,0,4,predict,involvement
11,although initially wary involvement,411,445,0,4,two,develop
11,initially wary involvement develop,420,453,0,4,although,feelings
11,wary involvement develop feelings,430,462,0,4,initially,otherbr
11,involvement develop feelings otherbr,435,470,0,4,wary,br
11,develop feelings otherbr br,447,473,0,4,involvement,Jane
11,feelings otherbr br Jane,455,478,0,4,develop,Fonda
11,otherbr br Jane Fonda,464,484,0,4,feelings,competently
11,br Jane Fonda competently,472,496,0,4,otherbr,plays
11,Jane Fonda competently plays,475,502,0,4,br,Iris
11,Fonda competently plays Iris,480,507,0,4,Jane,woman
11,competently plays Iris woman,486,513,0,4,Fonda,problems
11,plays Iris woman problems,498,522,0,4,competently,coping
11,Iris woman problems coping,504,529,0,4,plays,job
11,woman problems coping job,509,533,0,4,Iris,lacking
11,problems coping job lacking,515,541,0,4,woman,prospects
11,coping job lacking prospects,524,551,0,4,problems,two
11,job lacking prospects two,531,555,0,4,coping,teenage
11,lacking prospects two teenage,535,563,0,4,job,children
11,prospects two teenage children,543,572,0,4,lacking,one
11,two teenage children one,553,576,0,4,prospects,pregnant
11,teenage children one pregnant,557,585,0,4,two,unemployed
11,children one pregnant unemployed,565,596,0,4,teenage,sister
11,one pregnant unemployed sister,574,603,0,4,children,abusive
11,pregnant unemployed sister abusive,578,611,0,4,one,husband
11,unemployed sister abusive husband,587,619,0,4,pregnant,However
11,sister abusive husband However,598,627,0,4,unemployed,Robert
11,abusive husband However Robert,605,634,0,4,sister,DeNiro
11,husband However Robert DeNiro,613,641,0,4,abusive,course
11,However Robert DeNiro course,621,648,0,4,husband,brilliant
11,Robert DeNiro course brilliant,629,658,0,4,However,endearing
11,DeNiro course brilliant endearing,636,668,0,4,Robert,portrayal
11,course brilliant endearing portrayal,643,678,0,4,DeNiro,intelligent
11,brilliant endearing portrayal intelligent,650,690,0,4,course,resourceful
11,endearing portrayal intelligent resourceful,660,702,0,4,brilliant,illiterate
11,portrayal intelligent resourceful illiterate,670,713,0,4,endearing,Stanley
11,intelligent resourceful illiterate Stanley,680,721,0,4,portrayal,bringing
11,resourceful illiterate Stanley bringing,692,730,0,4,intelligent,dignity
11,illiterate Stanley bringing dignity,704,738,0,4,resourceful,role
11,Stanley bringing dignity role,715,743,0,4,illiterate,commands
11,bringing dignity role commands,723,752,0,4,Stanley,respect
11,dignity role commands respect,732,760,0,4,bringing,arent
